,Wfgm,Wfga,WfgRatio,Wfgm3,Wfga3,Wfg3Ratio,Wftm,Wfta,WftRatio,Wor,Wdr,Wast,Wto,Wstl,Wblk
1443,30,63,48,9,25,36,12,20,60,13,31,18,17,8,2
1443,23,57,40,13,33,39,15,26,58,6,23,14,4,4,4
1443,21,54,39,6,19,32,24,31,77,14,23,9,7,1,2
1443,32,67,48,6,18,33,18,29,62,10,33,10,7,6,3
1443,20,58,34,3,17,18,22,32,69,17,27,14,13,8,5
1443,25,61,41,6,21,29,15,24,63,13,34,16,17,5,1
1443,26,54,48,12,24,50,19,25,76,6,30,16,9,6,8
1443,21,49,43,7,18,39,24,32,75,13,21,12,14,6,3
1443,25,57,44,5,24,21,10,26,38,12,33,17,11,6,7
1443,26,56,46,6,17,35,13,21,62,8,25,15,10,3,1
1443,30,52,58,11,21,52,6,10,60,8,23,21,15,5,5
1443,27,58,47,7,12,58,27,40,68,10,26,14,12,7,2
1443,21,60,35,8,28,29,9,12,75,14,27,12,12,6,4
1443,26,58,45,9,14,64,6,10,60,6,29,14,10,2,7
1443,31,59,53,10,20,50,16,21,76,10,39,21,10,3,4
1443,31,57,54,14,26,54,10,14,71,12,21,21,15,2,5
1443,23,50,46,6,14,43,23,27,85,12,27,13,18,6,3
1443,21,50,42,8,20,40,29,36,81,13,29,11,9,2,7
1443,26,52,50,5,12,42,22,29,76,8,31,15,15,3,6
1443,33,64,52,5,10,50,15,27,56,8,27,11,5,7,5
1443,26,58,45,7,15,47,22,30,73,17,22,11,14,6,2
1443,24,50,48,7,15,47,14,25,56,11,27,14,17,5,3
1443,26,51,51,7,19,37,24,29,83,7,36,12,18,4,3
1443,16,53,30,6,20,30,21,26,81,12,20,7,14,6,2
1443,29,56,52,8,15,53,12,17,71,13,27,13,10,2,1
1443,27,52,52,11,24,46,10,13,77,10,23,17,12,4,0
1443,35,62,56,5,16,31,21,29,72,8,32,19,16,7,6
1443,29,49,59,7,17,41,19,26,73,10,32,21,13,1,9
1443,29,56,52,7,21,33,23,33,70,14,36,13,14,3,2
1444,25,48,52,11,19,58,20,29,69,8,25,15,9,3,3
1444,28,53,53,4,14,29,8,14,57,12,23,16,10,2,3
1444,21,54,39,8,21,38,8,10,80,10,28,13,9,3,2
1444,17,47,36,8,19,42,12,20,60,9,22,10,18,4,5
1444,25,53,47,4,13,31,22,30,73,11,30,12,16,4,6
1444,23,50,46,5,18,28,19,32,59,20,33,8,26,3,3
1444,32,53,60,4,9,44,19,28,68,12,28,21,17,3,2
1444,32,65,49,8,22,36,7,8,88,16,28,15,15,6,7
1444,19,35,54,7,14,50,26,31,84,9,33,11,19,7,5
1444,21,45,47,5,18,28,16,21,76,12,16,13,14,7,2
1444,23,50,46,8,21,38,22,29,76,14,28,10,18,9,2
1444,24,41,59,4,16,25,20,32,63,6,23,11,23,8,4
1444,24,56,43,2,9,22,21,32,66,15,25,11,12,9,4
1444,24,47,51,7,15,47,27,40,68,11,24,14,12,3,3
1444,19,49,39,5,20,25,23,29,79,11,21,13,11,7,4
1444,24,50,48,8,20,40,11,19,58,9,23,13,8,2,4
1444,20,55,36,5,18,28,20,27,74,12,30,12,14,4,1
1444,25,51,49,8,16,50,13,18,72,11,20,16,11,4,3
1444,21,45,47,4,17,24,24,29,83,11,24,14,11,6,2
1444,22,53,42,10,25,40,16,20,80,8,22,8,10,2,4
1444,21,55,38,4,19,21,17,20,85,10,27,10,10,5,4
1444,22,48,46,9,19,47,20,38,53,9,35,14,12,3,1
1444,28,49,57,9,21,43,34,42,81,10,28,15,16,2,1
1444,27,50,54,2,10,20,27,38,71,12,26,10,13,7,6
1444,33,58,57,8,20,40,18,27,67,10,30,17,12,7,0
1444,29,48,60,6,15,40,23,41,56,7,28,9,12,3,4
1444,23,41,56,8,18,44,24,27,89,3,25,13,16,1,3
1444,26,52,50,7,17,41,16,22,73,10,32,14,20,5,3
1444,18,49,37,2,9,22,24,29,83,10,26,5,16,11,4
1444,26,50,52,5,20,25,18,19,95,11,22,13,15,7,2
1444,28,47,60,8,13,62,26,35,74,4,18,14,11,8,2
1444,28,53,53,8,17,47,10,18,56,12,25,10,13,2,2
1444,19,46,41,3,15,20,16,20,80,9,26,11,17,6,3
1444,19,43,44,2,17,12,28,37,76,8,30,9,20,7,7
1444,28,56,50,6,15,40,11,17,65,14,20,10,14,10,0
1444,18,44,41,5,16,31,34,44,77,12,27,8,16,5,2
1444,30,68,44,5,19,26,23,34,68,15,25,17,8,8,3
1444,16,41,39,3,12,25,26,33,79,10,19,11,17,3,6
1444,31,45,69,9,12,75,7,11,64,6,21,15,14,8,6
1444,22,54,41,5,20,25,15,19,79,11,24,4,10,7,5
1444,34,61,56,9,19,47,21,28,75,12,34,15,10,2,3
1444,29,51,57,9,18,50,15,17,88,6,23,16,15,8,2
1444,33,54,61,10,23,43,15,19,79,5,14,21,8,7,1
1444,27,49,55,10,14,71,15,21,71,10,23,17,12,6,3
1444,22,51,43,2,9,22,22,24,92,13,23,11,15,7,0
1444,28,50,56,8,19,42,16,26,62,8,19,21,15,12,2
1444,23,42,55,5,10,50,20,26,77,5,14,14,13,8,2
1444,23,56,41,3,13,23,21,26,81,11,22,9,7,10,1
1444,26,56,46,8,25,32,18,29,62,14,25,14,12,9,3
1444,33,68,49,11,23,48,18,24,75,10,27,13,12,5,4
1444,29,58,50,8,24,33,15,24,63,7,31,17,14,6,3
1444,21,60,35,7,23,30,20,25,80,11,27,9,3,3,1
1444,25,50,50,6,15,40,11,14,79,8,24,13,8,7,1
1444,21,51,41,6,20,30,21,32,66,12,23,10,10,4,1
1444,28,54,52,9,23,39,15,20,75,10,26,14,14,5,4
1444,16,41,39,3,13,23,18,29,62,12,21,10,12,4,2
1444,23,45,51,5,13,38,29,34,85,8,21,15,10,7,3
1444,27,48,56,7,17,41,13,17,76,11,24,16,16,3,3
1444,24,57,42,12,27,44,22,27,81,6,30,10,6,6,3
1444,22,50,44,5,15,33,25,38,66,16,29,13,10,5,3
1444,26,51,51,4,12,33,12,16,75,12,22,14,16,5,1
1444,33,61,54,9,18,50,12,21,57,7,31,10,17,5,1
1444,25,54,46,4,20,20,22,27,81,10,29,15,15,3,3
1444,25,59,42,12,26,46,21,30,70,14,26,13,15,12,4
1444,27,53,51,13,21,62,24,31,77,5,27,17,6,4,5
1444,29,59,49,10,14,71,26,35,74,16,23,20,14,6,4
1444,27,53,51,3,10,30,17,22,77,6,30,11,15,7,2
1444,35,62,56,7,19,37,15,21,71,13,26,17,6,1,3
1444,23,58,40,4,15,27,20,23,87,9,21,10,11,8,2
1444,27,61,44,4,9,44,33,48,69,16,35,12,11,4,1
1447,11,38,29,2,9,22,14,22,64,8,32,4,25,9,8
1447,16,44,36,1,8,13,15,21,71,7,32,7,21,9,5
1447,17,53,32,1,9,11,17,20,85,14,30,5,16,11,8
1447,29,62,47,6,16,38,13,21,62,16,26,17,17,11,6
1447,18,37,49,4,12,33,23,31,74,8,25,11,17,8,8
1447,21,54,39,5,12,42,21,29,72,12,27,11,19,4,8
1447,19,44,43,4,14,29,18,23,78,8,24,14,18,9,3
1447,23,50,46,3,8,38,19,26,73,12,33,15,16,7,6
1447,29,49,59,9,10,90,19,31,61,10,27,17,15,5,3
1447,23,50,46,2,5,40,4,10,40,13,24,12,15,6,5
1447,34,59,58,3,9,33,10,15,67,13,25,13,12,9,5
1447,29,66,44,6,16,38,20,31,65,15,25,14,16,16,3
1447,25,53,47,3,10,30,21,27,78,9,29,12,13,9,3
1447,35,57,61,9,15,60,22,26,85,8,32,23,13,5,7
1447,33,61,54,8,17,47,15,20,75,9,23,19,9,8,11
1447,35,63,56,8,16,50,16,23,70,13,13,18,11,12,9
1447,31,61,51,4,14,29,18,23,78,12,22,19,11,11,5
1447,21,48,44,2,12,17,23,30,77,8,28,5,16,4,6
1447,27,71,38,6,18,33,12,17,71,23,33,14,9,6,8
1447,35,59,59,12,21,57,20,33,61,10,27,23,15,8,2
1447,22,48,46,5,10,50,19,25,76,8,21,11,10,7,5
1447,29,59,49,10,22,45,13,14,93,13,31,14,13,4,10
1447,19,57,33,4,14,29,33,39,85,12,30,8,18,10,9
1447,22,50,44,4,12,33,11,19,58,10,34,8,17,4,15
1447,33,67,49,12,20,60,10,15,67,14,27,22,13,11,7
1447,31,67,46,6,18,33,16,25,64,17,26,15,8,9,3
1447,19,55,35,4,12,33,14,18,78,12,31,7,11,3,8
1447,28,55,51,6,17,35,13,21,62,10,27,17,12,10,7
1447,22,54,41,6,13,46,25,35,71,13,29,14,15,6,10
1447,21,60,35,7,21,33,13,18,72,17,27,9,12,4,6
1447,22,45,49,8,16,50,21,26,81,8,21,11,18,11,8
1447,25,60,42,5,18,28,19,22,86,16,29,14,12,5,7
1447,27,57,47,2,8,25,15,21,71,16,23,10,13,6,5
1447,20,44,45,7,19,37,20,25,80,7,25,9,19,8,11
1447,31,62,50,6,17,35,6,7,86,13,33,6,8,4,7
1447,22,57,39,4,18,22,11,15,73,14,35,12,15,4,12
1447,27,76,36,6,22,27,23,35,66,24,32,9,4,8,5
1447,24,54,44,6,20,30,10,16,63,12,11,10,10,7,3
1447,28,69,41,5,16,31,24,33,73,15,26,11,16,10,5
1447,29,59,49,7,16,44,22,25,88,11,18,18,14,3,2
1447,26,52,50,4,18,22,26,31,84,16,25,10,24,5,2
1447,21,46,46,8,18,44,13,15,87,9,25,9,18,5,2
1447,28,63,44,7,20,35,12,19,63,13,32,11,10,7,3
1447,33,80,41,6,25,24,14,17,82,23,31,14,3,6,6
1447,21,59,36,5,15,33,36,48,75,19,31,6,15,7,0
1447,26,63,41,2,10,20,6,8,75,18,28,11,16,5,3
1447,28,61,46,8,21,38,23,32,72,17,27,18,18,10,4
1447,21,55,38,7,20,35,13,17,76,11,29,13,16,5,7
1447,18,57,32,2,16,13,17,18,94,14,22,7,16,11,5
1447,26,56,46,6,21,29,7,10,70,11,24,12,13,8,2
1447,26,61,43,13,23,57,11,12,92,13,28,16,13,8,1
1447,25,46,54,5,11,45,21,29,72,5,27,16,19,10,1
1447,23,57,40,7,15,47,19,24,79,23,21,13,20,4,0
1447,22,63,35,6,20,30,15,20,75,17,28,16,10,5,7
1447,29,59,49,8,16,50,10,15,67,11,27,12,12,7,5
1447,30,59,51,4,17,24,6,11,55,10,32,19,13,9,6
1447,32,58,55,5,8,63,14,18,78,11,29,17,10,8,2
1447,24,58,41,7,16,44,9,15,60,11,26,11,8,4,5
1447,27,53,51,6,12,50,13,17,76,9,33,12,12,5,5
1447,27,53,51,6,17,35,12,16,75,10,25,12,13,7,2
1447,28,57,49,12,25,48,11,16,69,13,23,19,9,6,3
1447,26,62,42,8,16,50,34,37,92,24,19,14,13,5,1
1447,36,63,57,6,17,35,5,11,45,13,28,22,11,5,4
1447,26,58,45,5,20,25,12,19,63,14,31,18,10,4,6
1447,24,56,43,3,14,21,11,19,58,14,29,15,20,8,8
1447,19,56,34,3,13,23,18,24,75,13,32,12,13,3,9
1447,27,60,45,5,12,42,22,31,71,15,27,10,9,7,6
1448,28,44,64,3,11,27,20,30,67,5,29,11,18,8,5
1448,21,50,42,6,13,46,26,41,63,15,20,11,15,9,3
1448,20,50,40,3,19,16,20,30,67,9,25,8,10,6,8
1448,23,55,42,8,18,44,17,21,81,9,23,15,13,10,6
1448,28,52,54,5,13,38,18,22,82,6,30,17,10,8,3
1448,27,51,53,7,16,44,23,32,72,4,28,12,16,10,4
1448,21,49,43,8,19,42,16,29,55,11,21,10,17,8,4
1448,18,44,41,4,15,27,15,21,71,5,19,10,12,5,9
1448,29,57,51,7,18,39,10,18,56,9,22,17,12,12,3
1448,31,63,49,4,10,40,20,33,61,16,24,13,12,8,9
1448,26,53,49,7,17,41,12,22,55,13,32,11,14,12,5
1448,26,48,54,7,12,58,21,31,68,6,30,11,12,7,9
1448,29,49,59,9,16,56,23,37,62,5,24,21,14,8,3
1448,31,64,48,3,14,21,24,36,67,10,31,13,5,7,2
1448,34,64,53,2,15,13,28,41,68,15,42,20,14,1,5
1448,25,63,40,8,27,30,11,16,69,13,33,15,8,6,8
1448,29,75,39,8,18,44,24,37,65,25,32,17,13,5,5
1448,28,64,44,9,18,50,17,32,53,17,28,21,7,12,6
1448,30,57,53,5,18,28,12,22,55,9,30,22,13,7,3
1448,27,54,50,7,19,37,11,17,65,9,30,16,13,2,9
1448,24,58,41,7,16,44,21,28,75,19,34,11,21,4,5
1448,28,57,49,3,9,33,18,27,67,11,31,17,15,6,6
1448,22,49,45,2,14,14,13,30,43,10,31,5,14,7,6
1448,26,54,48,2,12,17,19,33,58,8,26,15,13,11,6
1448,19,35,54,4,12,33,28,39,72,3,22,12,14,6,6
1448,30,56,54,9,16,56,14,20,70,12,25,17,9,2,4
1448,23,47,49,5,17,29,14,19,74,3,29,13,9,1,4
1448,21,38,55,3,11,27,17,25,68,3,22,13,14,6,2
1448,26,56,46,5,11,45,25,34,74,16,19,13,10,8,3
1448,25,41,61,7,10,70,24,32,75,6,27,14,15,3,1
1448,22,44,50,4,12,33,32,45,71,12,37,14,24,6,5
1448,29,61,48,5,13,38,8,14,57,14,33,14,18,9,4
1448,21,49,43,5,17,29,28,36,78,13,29,16,17,7,6
1448,30,56,54,8,14,57,15,25,60,13,32,18,9,7,4
1448,30,61,49,5,12,42,21,32,66,19,23,17,13,12,5
1448,17,47,36,6,18,33,20,35,57,15,26,9,13,11,9
1448,25,58,43,8,18,44,7,12,58,12,25,15,13,6,2
1448,26,61,43,10,23,43,18,24,75,12,33,21,10,8,4
1448,25,51,49,7,19,37,19,31,61,15,26,13,17,7,5
1448,25,55,45,7,25,28,16,27,59,15,21,15,9,4,8
1448,29,51,57,10,20,50,20,32,63,4,31,18,13,6,11
1448,26,56,46,12,23,52,8,15,53,13,24,18,14,4,0
1448,22,47,47,9,20,45,16,28,57,5,23,13,6,7,2
1448,26,69,38,3,20,15,23,30,77,24,35,12,16,2,11
1448,29,63,46,4,12,33,28,38,74,14,31,12,9,3,6
1448,35,69,51,6,14,43,6,12,50,18,25,6,17,6,1
1448,21,52,40,8,21,38,30,42,71,9,28,13,10,8,4
1448,23,58,40,5,18,28,18,25,72,10,35,11,18,3,10
1448,31,60,52,9,22,41,17,23,74,13,23,18,15,1,6
1448,23,47,49,8,20,40,27,39,69,7,28,15,16,7,8
1448,31,56,55,9,24,38,12,22,55,12,22,23,11,8,5
1448,24,59,41,8,24,33,21,29,72,14,26,12,18,9,5
1448,25,58,43,8,20,40,19,28,68,12,28,15,10,6,3
1448,27,59,46,8,18,44,12,17,71,11,34,17,15,12,4
1449,27,50,54,9,17,53,22,30,73,9,29,12,12,4,8
1449,28,54,52,6,17,35,22,26,85,9,28,10,16,4,2
1449,24,47,51,6,10,60,12,22,55,11,21,12,11,2,3
1449,24,60,40,4,16,25,22,30,73,15,26,15,12,4,5
1449,31,57,54,4,11,36,21,27,78,13,29,12,12,8,6
1449,28,55,51,7,21,33,12,26,46,12,31,18,15,6,10
1449,23,45,51,5,17,29,24,32,75,11,19,13,13,3,3
1449,18,57,32,9,25,36,22,24,92,22,20,14,14,4,4
1449,26,48,54,5,12,42,11,16,69,7,25,13,15,5,5
1449,25,68,37,2,11,18,10,13,77,20,28,10,6,5,6
1449,24,51,47,4,10,40,13,19,68,10,27,6,12,6,4
1449,20,59,34,6,20,30,18,23,78,15,22,9,9,6,5
1449,36,68,53,3,13,23,21,22,95,14,22,16,14,7,3
1449,27,54,50,4,15,27,14,19,74,12,29,16,19,5,5
1449,26,54,48,4,12,33,12,16,75,14,21,12,7,5,3
1449,24,45,53,7,17,41,17,27,63,9,16,11,13,8,4
1449,22,61,36,4,13,31,17,22,77,19,29,9,12,5,3
1449,24,50,48,8,19,42,8,11,73,9,20,15,11,4,3
1449,25,61,41,5,20,25,33,41,80,10,27,14,9,6,4
1449,30,67,45,1,13,8,31,34,91,15,33,11,10,8,6
1449,25,49,51,9,19,47,24,31,77,11,23,15,9,4,4
1449,30,78,38,7,23,30,25,30,83,20,26,17,10,6,3
1449,32,58,55,10,21,48,11,13,85,10,21,19,13,7,5
1449,22,46,48,7,21,33,22,28,79,7,30,12,18,7,5
1449,33,61,54,2,10,20,27,41,66,14,37,17,16,7,1
1449,20,45,44,7,21,33,26,30,87,7,16,12,7,4,4
1449,28,60,47,5,13,38,15,22,68,11,29,14,13,7,1
1449,23,48,48,5,14,36,8,14,57,6,20,7,14,6,3
1449,26,55,47,9,20,45,10,12,83,9,21,10,13,6,6
1449,26,45,58,7,12,58,21,32,66,6,19,17,11,6,3
1449,31,62,50,4,12,33,21,24,88,12,22,11,7,2,4
1449,21,46,46,7,18,39,15,19,79,7,26,14,16,3,3
1449,39,68,57,4,12,33,4,6,67,13,30,20,11,6,0
1449,26,51,51,6,13,46,14,24,58,10,29,15,10,7,1
1449,25,64,39,5,23,22,27,31,87,15,26,17,10,6,4
1449,32,68,47,3,21,14,10,17,59,16,35,16,12,3,8
1449,22,59,37,8,26,31,11,16,69,12,28,15,11,7,10
1449,26,60,43,7,21,33,17,24,71,13,27,15,10,4,6
1449,27,57,47,8,20,40,16,30,53,11,37,16,14,5,10
1449,28,59,47,11,26,42,13,18,72,11,24,21,8,4,6
1449,24,56,43,6,12,50,14,20,70,14,20,11,12,7,6
1449,18,48,38,5,18,28,8,12,67,10,26,8,11,4,6
1449,26,56,46,5,16,31,24,37,65,13,29,12,13,4,12
1449,32,63,51,6,24,25,16,26,62,14,36,24,10,8,10
1449,25,51,49,5,14,36,14,22,64,10,26,12,14,2,3
1449,25,48,52,3,10,30,13,21,62,8,25,16,18,6,9
1449,18,43,42,6,18,33,14,21,67,9,22,16,13,8,7
1449,30,59,51,8,15,53,17,30,57,18,25,11,11,5,5
1449,18,50,36,4,16,25,12,14,86,10,25,10,13,6,4
1449,29,58,50,8,23,35,21,28,75,12,15,18,3,6,2
1449,25,49,51,8,14,57,19,24,79,9,19,9,10,6,1
1449,25,72,35,3,20,15,24,40,60,25,37,12,17,8,8
1449,34,67,51,5,16,31,27,40,68,19,41,13,19,10,7
1449,40,78,51,8,20,40,16,21,76,17,33,18,11,7,8
1449,24,60,40,4,14,29,19,25,76,12,29,9,16,7,4
1449,29,65,45,11,26,42,18,28,64,16,26,18,17,8,11
1449,31,64,48,11,24,46,19,28,68,15,28,18,19,16,6
1449,27,59,46,10,25,40,28,41,68,13,30,15,17,11,9
1449,29,64,45,7,27,26,14,16,88,14,20,19,15,8,9
1449,29,80,36,11,34,32,27,40,68,22,26,17,17,11,4
1449,27,81,33,9,25,36,24,34,71,22,25,11,11,15,8
1449,34,73,47,8,20,40,23,30,77,14,25,15,8,7,7
1449,34,65,52,9,20,45,12,16,75,12,28,21,16,6,5
1449,31,63,49,8,17,47,25,29,86,15,24,16,14,5,15
1449,27,62,44,10,21,48,22,29,76,12,27,13,19,10,4
1449,30,59,51,4,18,22,31,45,69,9,32,11,13,5,6
1449,20,49,41,3,22,14,21,27,78,8,26,11,17,5,8
1449,32,72,44,7,19,37,28,35,80,10,26,11,4,7,3
1449,31,62,50,7,20,35,22,36,61,14,31,17,12,7,7
1450,29,53,55,4,13,31,26,40,65,10,37,13,15,7,6
1450,29,56,52,8,24,33,6,8,75,6,21,16,5,5,1
1450,23,48,48,8,25,32,12,12,100,9,30,20,13,5,3
1450,26,57,46,3,15,20,9,17,53,10,23,9,4,4,4
1450,24,56,43,7,17,41,17,22,77,12,33,14,12,6,4
1450,19,47,40,4,10,40,17,24,71,9,28,11,17,4,5
1450,20,49,41,3,19,16,9,14,64,14,30,15,19,1,2
1450,21,48,44,10,20,50,13,24,54,11,21,14,7,4,5
1450,24,49,49,7,18,39,19,27,70,15,28,11,12,6,2
1450,24,48,50,11,20,55,16,24,67,4,22,10,12,6,3
1450,25,56,45,7,25,28,14,18,78,11,28,15,10,0,0
1450,28,57,49,3,12,25,14,19,74,21,25,13,17,6,3
1450,24,63,38,11,32,34,17,18,94,15,30,18,5,3,2
1450,15,48,31,4,23,17,28,43,65,17,23,7,16,10,2
1450,30,65,46,9,30,30,15,18,83,12,26,15,10,7,3
1450,25,57,44,8,20,40,11,16,69,13,24,15,14,9,5
1450,25,64,39,9,30,30,8,12,67,14,21,7,9,5,2
1450,30,56,54,5,18,28,13,30,43,10,29,14,9,10,4
1450,33,55,60,6,17,35,13,22,59,11,33,17,18,11,7
1450,15,40,38,2,7,29,17,28,61,9,25,6,12,6,4
1450,22,53,42,7,20,35,21,34,62,14,25,10,5,5,2
1450,21,57,37,10,29,34,21,32,66,14,32,14,10,3,5
1450,26,65,40,9,33,27,19,23,83,15,27,16,9,5,4
1450,24,51,47,7,15,47,21,29,72,6,26,21,10,4,5
1450,28,55,51,9,26,35,24,29,83,6,22,18,9,1,2
1450,31,51,61,18,30,60,11,15,73,7,24,20,20,6,4
1450,31,67,46,6,24,25,14,17,82,17,28,18,10,10,7
1450,31,57,54,11,19,58,17,22,77,9,25,23,19,7,1
1450,23,55,42,2,8,25,21,29,72,10,28,15,10,5,3
1450,28,61,46,9,24,38,15,16,94,6,28,13,10,4,2
1450,33,56,59,14,24,58,28,37,76,5,30,24,12,1,4
1450,26,47,55,7,16,44,30,43,70,6,26,13,3,0,8
1450,28,54,52,5,17,29,13,21,62,2,26,14,9,5,4
1450,22,53,42,7,16,44,19,26,73,12,32,17,16,3,6
1450,35,68,51,9,18,50,17,20,85,10,20,18,11,4,3
1450,31,68,46,10,24,42,10,16,63,15,27,20,18,11,7
1450,29,60,48,8,26,31,19,27,70,16,33,18,13,3,8
1450,32,58,55,7,19,37,6,7,86,9,24,20,14,4,8
1450,33,62,53,8,21,38,17,22,77,9,31,17,15,7,5
1450,26,47,55,8,16,50,24,36,67,8,30,15,16,9,9
1450,29,54,54,6,15,40,14,19,74,12,31,14,20,2,5
1450,32,59,54,11,20,55,7,12,58,7,22,27,15,6,3
1450,31,56,55,9,20,45,14,21,67,7,26,20,11,7,6
1451,21,47,45,8,17,47,12,16,75,9,27,17,18,0,4
1451,35,64,55,4,8,50,15,16,94,8,28,17,7,10,4
1451,21,51,41,2,12,17,21,35,60,10,30,4,8,4,5
1451,23,48,48,8,15,53,20,28,71,8,33,13,10,5,7
1451,29,53,55,9,19,47,6,9,67,7,24,18,15,3,8
1451,30,55,55,9,19,47,10,18,56,6,25,17,12,9,3
1451,33,59,56,9,21,43,20,24,83,13,33,19,16,5,9
1451,21,53,40,3,11,27,36,49,73,10,36,12,10,3,5
1451,24,43,56,10,20,50,12,15,80,6,27,12,15,1,2
1451,25,51,49,4,12,33,29,33,88,10,24,11,10,5,9
1451,24,53,45,7,20,35,10,14,71,6,29,15,12,9,5
1451,25,54,46,4,10,40,12,18,67,16,24,10,16,7,6
1451,31,51,61,8,17,47,15,18,83,3,32,14,11,3,4
1451,25,47,53,11,20,55,14,23,61,5,34,12,15,5,4
1451,23,47,49,4,15,27,6,10,60,13,22,8,16,8,5
1451,32,55,58,8,17,47,15,20,75,7,22,21,7,8,2
1451,25,39,64,6,12,50,13,16,81,5,22,13,15,4,6
1451,26,48,54,9,17,53,9,11,82,8,18,17,14,3,1
1451,23,51,45,11,20,55,13,17,76,6,31,13,8,3,2
1451,26,55,47,9,23,39,19,23,83,14,24,11,19,8,3
1451,29,52,56,8,16,50,14,19,74,11,33,14,11,5,1
1451,21,52,40,6,15,40,17,22,77,9,33,14,12,4,7
1451,30,56,54,5,16,31,19,23,83,9,27,15,14,9,7
1451,30,65,46,4,18,22,12,15,80,17,22,8,9,3,8
1451,23,48,48,7,19,37,19,33,58,9,25,15,6,4,3
1451,26,54,48,6,20,30,16,25,64,11,26,16,9,2,3
1451,24,47,51,9,20,45,22,25,88,5,32,18,13,2,1
1451,24,49,49,9,17,53,15,23,65,12,21,11,17,7,3
1451,14,35,40,6,14,43,31,43,72,9,28,9,13,2,2
1451,20,49,41,12,25,48,13,17,76,14,24,14,15,5,4
1451,28,45,62,10,22,45,20,24,83,5,28,23,16,5,5
1451,23,49,47,7,22,32,15,22,68,11,26,15,13,7,3
1451,21,39,54,6,12,50,28,40,70,2,37,8,15,3,6
1451,28,58,48,4,13,31,24,27,89,6,28,17,10,4,6
1451,24,45,53,12,20,60,19,24,79,3,28,19,10,3,6
1451,26,43,60,10,17,59,13,19,68,5,26,12,15,3,3
1451,25,43,58,10,17,59,26,32,81,6,28,10,16,5,3
1451,26,47,55,7,16,44,20,28,71,9,27,19,14,4,4
1451,25,51,49,10,21,48,22,26,85,9,27,18,16,4,7
1451,26,56,46,8,20,40,6,8,75,10,21,14,11,4,1
1451,30,53,57,10,22,45,18,21,86,5,28,17,7,1,2
1451,19,47,40,6,16,38,15,19,79,5,18,7,13,4,6
1451,19,47,40,10,24,42,14,20,70,9,24,12,9,4,0
1451,22,54,41,12,26,46,17,18,94,7,25,18,11,5,3
1451,24,45,53,8,20,40,12,18,67,8,22,17,15,4,4
1451,18,49,37,5,14,36,24,31,77,13,16,9,12,8,7
1451,22,51,43,8,20,40,22,29,76,9,28,11,11,6,4
1451,21,52,40,6,20,30,19,21,90,7,31,7,12,3,2
1451,21,48,44,7,20,35,21,26,81,6,22,6,11,8,5
1451,26,50,52,8,17,47,14,27,52,11,30,10,17,3,5
1451,20,47,43,10,25,40,11,15,73,9,28,15,14,4,8
1451,22,51,43,6,21,29,24,30,80,13,21,15,15,6,4
1451,18,44,41,3,16,19,24,31,77,7,27,8,9,4,2
1451,26,58,45,14,30,47,8,15,53,12,27,12,8,4,4
1451,26,46,57,9,17,53,14,23,61,3,28,16,8,2,3
1451,30,61,49,11,29,38,21,34,62,10,36,19,16,8,6
1451,30,51,59,12,24,50,27,36,75,6,32,15,16,3,6
1451,26,58,45,5,21,24,20,29,69,8,31,15,11,4,1
1451,25,60,42,7,26,27,17,25,68,14,31,14,13,5,7
1451,28,56,50,6,19,32,23,34,68,11,28,13,9,6,4
1451,30,64,47,7,17,41,6,12,50,14,32,15,12,3,1
1451,28,49,57,11,22,50,18,31,58,6,24,18,16,5,1
1451,27,55,49,4,23,17,18,26,69,10,30,8,12,8,3
1451,25,54,46,9,19,47,18,26,69,12,34,13,9,4,5
1451,23,53,43,9,24,38,9,12,75,10,28,13,18,6,6
1451,22,61,36,3,19,16,16,20,80,10,38,11,9,3,6
1451,31,54,57,9,22,41,16,21,76,7,27,13,14,4,2
1451,23,43,53,7,13,54,34,54,63,10,18,10,11,5,3
1451,26,57,46,13,29,45,12,17,71,5,31,11,14,4,0
1451,27,53,51,4,20,20,10,23,43,4,31,14,9,3,5
1451,17,44,39,6,22,27,20,29,69,4,30,5,13,8,5
1451,20,37,54,7,14,50,32,43,74,7,26,12,19,4,3
1451,26,45,58,11,23,48,15,21,71,3,29,17,20,4,3
1451,28,59,47,14,36,39,13,22,59,9,28,17,17,5,1
1451,23,48,48,7,20,35,9,9,100,4,27,19,13,5,5
1452,36,68,53,5,9,56,10,14,71,15,26,19,7,14,3
1452,37,82,45,3,19,16,17,21,81,17,35,20,8,9,6
1452,22,59,37,1,6,17,24,30,80,15,28,8,12,9,4
1452,24,68,35,10,24,42,10,18,56,23,26,15,7,2,5
1452,27,51,53,8,19,42,14,21,67,8,24,18,15,5,10
1452,22,48,46,3,12,25,25,35,71,9,25,16,14,5,3
1452,20,49,41,2,12,17,32,39,82,13,26,14,13,3,6
1452,19,62,31,3,20,15,16,26,62,17,28,5,11,11,4
1452,25,58,43,5,13,38,16,31,52,19,23,15,10,12,3
1452,26,46,57,10,18,56,15,20,75,11,13,11,18,10,5
1452,18,39,46,4,13,31,20,29,69,6,23,12,16,8,4
1452,22,43,51,7,10,70,12,18,67,5,18,17,11,8,5
1452,19,39,49,4,12,33,24,41,59,12,27,12,18,7,4
1452,28,50,56,6,17,35,15,18,83,6,22,16,8,6,2
